tweet_id,created_at,username,text,likes,retweets,search_term,views,comments,is_parody 
285,2026-07-08,GalaEurope1905,Simitçi kendi PR'ını yaparak takımı bu hale soktu.,63.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
286,2026-07-08,GalaEurope1905,"""Galatasaray yüzyılı"" tartışmalarına son noktayı koyuyorum. Attığı imza ile Galatasaray yüzyılını başlatan adam: Fatih Terim! 1 Temmuz 1996.",75.0,13.0,#Galatasaray #GS #CimBom,2800.0,9.0,0.0
287,2026-07-09,CimBomRadarX,"Öyle bir tweet ki yazmaya başlasak kazandıklarımızı yarına kadar bitiremeyiz. 1 UEFA, 1 UEFA Süper Kupa.",2.0,0.0,#Galatasaray #GS #CimBom,61.0,0.0,1.0
288,2026-07-09,GalaEurope1905,Galatasaray'ın tüm başarılarında onun imzası var.,1.0,0.0,#Galatasaray #GS #CimBom,32.0,0.0,0.0
289,2026-06-26,b_UrVeKa,"Galatasaray 1987-88: Simovic, Erhan, Cüneyt, Büyük Savaş, İsmail, Semih, Tanju, Yusuf, Muhammed, Prekazi, Six.",1.0,1.0,#Galatasaray #GS #CimBom,256.0,0.0,0.0
290,2026-07-08,yuruyedurcimbom,"Kombine, gstore, kutu forma; taraftar olarak her türlü desteği ver. CL Florya bir ton gelir. Devre arası kiralık transferi hariç adam alma. Sezon bitsin, rakibin Greenwood alsın bizde manzara bu. Et sayesinde adam olan Dursun'dan kurtulduğumuz gün kurtuluşumuzdur.",131.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
291,2026-07-07,CimBomScope,"Florya'nın suyunu içmiş, tribünden gelip o sarı formayı kaptan olarak taşımış bir adam... Arda Turan için Galatasaray bir meslek değil, çocukluk aşkı, bir yaşam biçimiydi. Parçalayıp giydiği her an o tribündeki çocuğun ruhuyla oynadı.",45.0,1.0,#Galatasaray #GS #CimBom,118.0,4.0,0.0
292,2026-07-08,GalaBest_,"Futbolculuğunda kişiliğinden dolayı sevmezdim, şimdi ise olgunlaştı; süper kişilikli, çalışkan, başarılı bir hoca oldu. Galatasaray'ın yeni hocası olacak.",38.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
293,2026-07-10,forzacimbom,"Emin Bayram'ın Başakşehir'e transferine onay verilmesini nasıl değerlendiriyorsunuz? (Anket: Doğru karar / Onay verilmemeliydi, 8.759 oy)",96.0,6.0,#Galatasaray #GS #CimBom,448.0,34.0,0.0
294,2026-07-10,_denizcimbom,"Bize oyuncu satmada zorluk çıkartan, takıma kolaylık yapan haindir.",71.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
295,2026-07-06,GabrielSaray93,"Yoksa siz hala Galatasaray'ımın Dr Yener İnce'den sonra en güvenilir doktoru olan CimbomDoctor'u takip etmiyor musunuz? Transferde kolpanın, sakatlık konularında yorumun, Galatasaraylıkta markanın doğru adresi! Takip etmezseniz üzülürsünüz, yapmayın.",95.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
296,2026-07-09,afrikafutbolu1,"Oulai için Galatasaray'a 45 Milyon Euro verebileceğini iletti. Sözlü bir şekilde, bu rakamlara çıkabiliriz şeklinde. (Resmi teklif değil)",1800.0,45.0,#Galatasaray #GS #CimBom,264000.0,142.0,0.0
297,2026-07-10,_denizcimbom,"Sakın o çöplü istemiyoruz, adam devamlı top kaybediyor.",13.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
298,2026-07-08,GalatasaraySK,Akşam antrenmanımızdan görüntüler.,12800.0,370.0,#Galatasaray #GS #CimBom,324800.0,632.0,0.0
299,2026-07-08,_denizcimbom,"4 yıl şampiyon olan biz, hala transferde son gün bekleniyor. Kiralıktan bahsediliyor, milyon dolarlık transfer yapan rakipler. Galatasaray'ın paraları nerede, dursun başkan.",28.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
300,2026-06-21,felipemelo1985,"Galatasaray, Assane Diao için Como ile temaslarda bulundu ve satın alma opsiyonlu kiralama teklifi üzerinde çalışıyor. (@MatteoMoretto)",106.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
301,2026-07-10,GalatasaraySK,Okan Buruk! Kemerburgaz Metin Öktay Tesisleri.,16800.0,457.0,#Galatasaray #GS #CimBom,385800.0,395.0,0.0
302,2026-07-10,_denizcimbom,"Taraftar transfer bekliyor, kutlama değil, dursun başkan.",11.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
303,2026-07-03,ultra1985x,"Bak şimdi listenin başında ki 3 ismi çakıyoruz Cimbom'a, sonrasında +2 transfer daha yapıp yine ligde ki 3 çeyrek yapıp seneye geçiyoruz.",7.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
304,2026-07-06,PesindeyizApp,Jhon Duran transferinin bir hafta içerisinde bitmesini bekliyorum. (Ali Naci Küçük),587.0,13.0,#Galatasaray #GS #CimBom,26800.0,39.0,0.0
305,2026-07-06,_denizcimbom,"Taraftar baskısında bu psikopatı Gs'ye itelecekler, burnu alan haindir.",50.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
306,2026-07-06,ContextOfGALA,Günaydın CimBom Ailesi. İLKAY GÜNDOĞAN #GalataSaray #Hedef27,173.0,8.0,#Galatasaray #GS #CimBom,18000.0,12.0,1.0
307,2026-07-08,GalatasaraySK,Sabah antrenmanımızdan kareler.,14800.0,298.0,#Galatasaray #GS #CimBom,414800.0,221.0,0.0
308,2026-07-08,_denizcimbom,"Bu Gs'de hiç mi iş bilen akıllı bir yönetici yok? Sen Emin Bayram'sa kolaylık sağlarsın, Kazımcan'ı bedava kiralarsın; adam Bertuğ Yıldırım'ı sana vermez, feda eder. Bu ne rezillik.",22.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
309,2026-07-10,GalaStaff1905,"Uçak yayınları GalaStaff'ta! Transfer döneminin en heyecanlı anlarını birlikte yaşamaya hazır olun. Galatasaray'ın gündemindeki gelişmeleri, son dakika haberlerini ve tüm sıcak gelişmeleri anbean canlı yayınlarla sizlerle buluşturacağız.",255.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
310,2026-07-10,GalatasaraySK,Trendyol Süper Lig 2026-2027 Sezonu fikstürümüz belli oldu! #Hedef27,16800.0,900.0,#Galatasaray #GS #CimBom,402800.0,429.0,0.0
311,2026-07-10,CimBomBala,"Hadi gari artık şu transferleri indirin. Rakipler durmuyor, siz de durmayın.",113.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
312,2026-07-03,forzacimbom,"Galatasaray'ın Lesley Ugochukwu için yaptığı teklif: 2 milyon euro kiralama, 20 milyon euro şartlara bağlı satın alma opsiyonu. Burnley'in 30 milyon euro seviyelerinde beklentisi var. (Ertan Süzgün)",918.0,16.0,#Galatasaray #GS #CimBom,138600.0,27.0,0.0
313,2026-07-08,EskiAcikOnline,"Uzun rotasyonunu Chimezie Metu'yla güçlendiren Galatasaray, MCT Technic'te başarılı oyuncuyla imzalanan sözleşmenin detayları belli oldu. Galatasaray, Chimezie Metu'yla 1+1 yıllık sözleşme imzaladı. (@canbedell)",438.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
314,2026-07-08,YcelBaysal19,"Sonunda benim dediğime geldiler; iyi ki her iki pota altını oynayan pivot adamlar. Bu transfer işini yapmazsam demiştim. Bıktık bu hoteliciden, simitçiden; iş bilmezden.",432.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
315,2026-07-10,osi45cm,"""Her maç seçiyor"" dediğin adam geçen sene 16 gol atmış, 75 milyon bonservis 20m maaş verdiğimiz adam 22 gol atmış; haberin olsun.",978.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
316,2026-07-10,TCyrax4545,"Git bak bakayım o adam kimlere gol atmış, 75 milyon bonservis 20m maaş verdiğimiz adam kimlere gol atmış, hangi maçları çözmüş.",236.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
317,2026-07-09,forzacimbom,"Başkan Dursun Özbek, parayı verecekse net bir oyuncu görmek istiyor. (Emre Kaplan)",484.0,21.0,#Galatasaray #GS #CimBom,62800.0,141.0,0.0
318,2026-07-10,AzizKamc36203,"Biz de net bir başkan görmek istiyoruz ama yok işte. Konu Gs hakları olunca kafanız kuma gömülür, Gs taraftarına racon kesmeye gelince köpeklerinizi sahaya sürersiniz.",18.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
319,2026-07-04,multaimedal,"2026/27 forma tasarımları, bu veya buna benzer dizayn edilirse modern, motifli, desenli ve taraftarı satın almak için heyecanlandıracak kadar cezbedici olmalıydı. #Galatasaray #UltrAslan #CimBom #forma",48.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
320,2026-07-10,x_Fesli_x,"Nhaga gibi bir cevher ayağında dururken 6M€ verip çocuğu kenarda çürüt, sonra git aynı bölgeye transfer yap. Bu nasıl akıl? Bırak çocuk oynasın, pişsin, değerini bulsun. Futbol aklı olmayınca basit iş bile dağa dönüyor. Yine menajer oyunlarına geldik!",0.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
321,2026-06-17,9kuzyy,"Galatasaray'ın böyle birine ihtiyacı vardı; uzun ve fiziksel, Avrupa'da öne geçtiğimiz maçlarda falan. Siz yanlış düşünüyorsunuz, Nhaga Torreira yerine oynar, bu adam Lemina yerine oynar.",40.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
322,2026-07-10,sinanpnchv,"Akılları sıra Kadıköy'e aldırdılar ikinci maçı; Allah büyük, siz böyle yaptıkça ilahi adalet cezanızı keser.",911.0,41.0,#Galatasaray #GS #CimBom,15600.0,78.0,0.0
323,2026-05-26,CumalioğluHalil,4 senedir Galatasaray'ın yaptığı gibi mi?,11.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
324,2026-07-03,_denizcimbom,"Fb haber sızmıyor, bizimkilerde 7 düvele duyurur.",142.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
325,2026-07-08,EltunHaber1,"22 yabancısı olan malum kulüp 50 milyon eurolu transfer yapıyor; 9 yabancısı olan Galatasaray ise ""10+4 elimizi kolumuzu bağladı"" diyor. Bizim bu bahanelere karnımız tok. İcraat yapın.",3800.0,368.0,#Galatasaray #GS #CimBom,77800.0,80.0,1.0
326,2026-07-08,cimbomlubest,"Her sene aynı... taraftara şu yönetimden kurtulmamız gerektiğini bir türlü anlatamadık. Şampiyonluk illüzyon gibi herkesi kör ediyor, sonra uyanıyorsunuz ama iş işten geçiyor. Takım yönetimle ilgili değil. Açın gözlerinizi artık.",82.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
327,2026-07-10,DoctorCibomm,"Gs mallar yine küçümsemelere başlangıç; geçen sene adamlar son haftalarda birbirine girmese şampiyonluğu veriyorduk. Rakibi asla küçümsemeyeceksin, yönetimi son 2 yönetimine göre saha içinde daha akıllı davranıyor.",171.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
328,2026-06-15,ultra1985x,"Küçümsemiyorum ama orta sahada GS istediği kadroyu kurarsa FB'nin yine kat kat önünde oynuyorsun; çıkması gereken oyuncular var, belki teklifler gelmeyecek bilemeyiz. Orta saha ve stoper takviyesi yaparsa şampiyon olur.",23.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
329,2026-05-25,ConDuranKap,"Galatasaray, Como'dan Assane Diao'nun profilini yokladı. (@MatteoMoretto)",0.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
330,2026-06-05,svvordolog,Ulan siz bu adamı Galatasaray'dan çıkartmaya çalışırsınız ama Galatasaray bu adamdan çıkabilir mi? Dünya tarihinin üçlü çektirmeyi paradan daha çok seven tek menajeri.,31.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
331,2026-07-10,_samiyenhaber,"George Gardi, dün Abdullah Kavukcu ile bir araya gelerek transfer çalışmalarıyla ilgili hazırladığı raporu sundu.",0.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
332,2026-07-10,FuhrerCimbom,"Maalesef Fener iyi kadro kuruyor. GS'nin mevcut kadrosuyla, ŞL maçlarının yıpratıcılığını bu işin içine kattığımızda ligi kazanması çok zor. Ligdeki diğer rakiplerimiz de güçlendi. GS'nin rüyadan uyanması lazım.",249.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
333,2026-07-10,AFratGencerc,"Fener 11'ine level atlıyor ve yedekleri de sağlamlaştı, kalabalık kadroları var, bütün kulvarları rahat götürür. Gs 11'i sıkıntı ve yedekleri yok.",69.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
334,2026-07-09,GalatasaraySK,Trendyol Süper Lig'in 2026-2027 Sezonu'nun fikstür çekimi bugün saat 14.00'te gerçekleşecek. #Hedef27,12800.0,398.0,#Galatasaray #GS #CimBom,546800.0,445.0,0.0
335,2026-07-09,Bak_YsGr,Başarılar Cimbom. Bize 2023'teki gibi takım oyunu oynayabilen oyuncular lazım en çok.,598.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
336,2026-07-10,CimbomHaberN,"18 Mayıs'ta menajerler tarafından önerildi diye ismini girmiştik. 19 Haziran'da ise hedef olarak gösterdik. Şimdi de ünlü gazeteciler ismini giriyor. Bu hesabı büyütüp bütün kitlelere doğru haberleri yaymamız lazım, aksi takdirde çok yalan dolanı var.",0.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
337,2026-07-05,cimbomsendromu,Tepeyi terk edenler tam liste.,794.0,43.0,#Galatasaray #GS #CimBom,37800.0,0.0,0.0
338,2026-07-03,cimbomsendromu,"Altyapı, altyapı değil, ger yuvası.",20.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
339,2026-07-06,murat83826515,"Suç bunlar değil, bunlara Galatasaray aidiyetini hissiyatını veremeyenler de... Ama ne olursa olsun bu yorumlanan atanların kulüple ilişkisi kesilmeli, bir dakika dahi düşünülmemelidir. Yetiştirme bedelini ödesinler, istedikleri yere gitsinler bu çocuklar.",314.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
340,2026-07-10,CimBomScope,"Zaman değişir, yüzler değişir, formalar değişir... Ama o asıl ruh ve kazanma karakteri asla değişmez! Galatasaray.",11.0,6.0,#Galatasaray #GS #CimBom,118.0,7.0,0.0
341,2026-07-05,_denizcimbom,"Dursun başkan herkese 10-15m€ maaş sağlarsan transfere para kalmaz, böyle kiralık peşinde gezersin.",0.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
342,2026-07-05,cimbomsendromu,"Sayın başkan, senin ilk dönemini burada çoğu kişi çok iyi biliyor. İlk dönemde aşırı tepki görmenin tek sebebi futbol aklının olmamasıydı. Sen o aklı ikinci döneminde Erden Timur ile doldurdun ve sana o gün tepki gösteren herkesin takdirini topladın. Son iki sezondur ayrı hataya düşüyorsun.",161.0,16.0,#Galatasaray #GS #CimBom,6600.0,7.0,0.0
343,2026-07-05,CiciCimbomlu1,Bundan bir halt olmaz. Bu Gs taraftarını verem eder.,4.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
344,2026-07-08,forzacimbom,"Galatasaray başkan ve yönetiminin transfer politikasına güveniyor musunuz? (Anket: Güveniyorum %12,8 / Güvenmiyorum %87,2; 16.933 oy)",267.0,51.0,#Galatasaray #GS #CimBom,60800.0,145.0,0.0
345,2026-07-09,JustCimbom58,"Güven vermeyen yönetim istemiyoruz, istifa edin, gidin; aile şirketine çevirdiniz takımı.",3.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
346,2026-06-20,Altunnemir,"Bu takıma üç tane sağlam orta saha alırsan tüm açıklarını kapatırsın, gerisini bütçeye göre fırsat bulunursa alırsın. Orta saha bitik durumda; Baleba, Curtis Jones ve Enciso'yu alırsan uzun yıllar ligi domine eder, üst turları hayal edersin.",816.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
347,2026-07-04,koc23,"Bir kuruş para vermedik, bir kuruş vermeyi de düşünmüyoruz... yine rezalet ötesi!!!",37.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
348,2026-07-06,GalatasaraySK,Günaydın #ŞampiyonGalatasaray Ailesi.,19800.0,357.0,#Galatasaray #GS #CimBom,790800.0,839.0,0.0
349,2026-07-06,_denizcimbom,"Bir kez kiralık tuttu diye hep aynı kafayla gitmezsin; son dakika fırsat çıktı gitmezsin. Büyük takım nereye ihtiyacı varsa gider, en çok istediği oyuncuyu alır.",38.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
350,2026-05-15,Jurgenn0,"Potansiyeli çok çok yüksek, şimdiden söyleyeyim. Sakatlık problemi olmasaydı uçmuştu bu çocuk. Çok iyi hamle olur.",50.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
351,2026-05-29,cimbomingo,Sakatlığı kronik türden mi? Önemli olan bu bence.,97.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
352,2026-06-14,Jurgenn0,"Cüsseyle ilgili yaşıyor bence sakatlıkları. Boyuna göre hızlı ve esnek, sakatlık sebebi bu.",74.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
353,2026-07-07,GSRACONKESER,Galatasaray sevdalılarına sesleniyorum! Transfer yoksa forma almak da yok. Yeter artık taraftarın cebinden çıkan paralarla şampiyonluk kutlamak!,47.0,32.0,#Galatasaray #GS #CimBom,914.0,0.0,0.0
354,2026-07-08,morutanolimp,Seninle ne umutlarla aldık ama inan boş çıktın. Aldığın paranın hakkını ver bari bu sene.,9.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
355,2026-06-23,CimbomHaberN,"Gardi, menajerler aracılığıyla Matyhs Tel'e teklif göndermeye hazırlanıyor.",29.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
356,2026-07-07,GShsn_gs,Spiker noktayı koydu; son dakika bir değişiklik olmazsa elendi dedi.,137.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
357,2026-07-10,AsimGs01,Her maç yuhlanan Lesley Ugochukwu'yu neden aldınız?,135.0,0.0,#Galatasaray #GS #CimBom,74800.0,0.0,0.0
358,2026-07-10,esendemirakif,"Anasına söverek etkileşimden para kazanırım diye yapıyor, aç o evladı.",10.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
359,2026-07-05,_denizcimbom,"4 yıldır şampiyon olan biz, zilgine giden biz, paralar nerede dursun.. hala kiralık oyuncu peşinde gezen biz, para harcayan diğer camialar defolup gideceksiniz.",18.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
360,2026-06-09,sneijderrfx19,"Galatasaray, Como forması giyen Assane Diao'ya satın alma opsiyonlu kiralama teklifi yaptı!",26.0,0.0,#Galatasaray #GS #CimBom,423.0,0.0,0.0
361,2026-07-05,CimbomHaberN,Galatasaray transfer gündemi.,2.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
362,2026-07-06,HseyinTuran1985,"GT yapar mısınız; rengim her şey, Galatasaray için biz bir aileyiz, kenetlendikçe daha da büyüyoruz.",1.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
363,2026-07-08,DoctorCibomm,"Gs kadrosu ihtiyaç doluyor. Bu sene takıma budama yapıp güçlendirmek lazımdı. Durumun farkında olmayan başkan ve teknik ekip bu ipin ucunu kaçırmak üzere. 4-5 ay sonra o günlere dönmek isteyecekler ama dönemeyecekler. Geleceği görmek isteyenler son 10 haftaya, CL deplasmanlarına baksın.",737.0,75.0,#Galatasaray #GS #CimBom,13800.0,70.0,0.0
364,2026-07-03,CimbomHaberN,"Herkes Bruno'nun detaylarını şimdi giriyor. Her zaman ki gibi CimbomHaberN farkı. Önceden haberleri, transfer duyurularını önceden almak istiyorsanız hesabımızı takip edip bildirimleri açmayı unutmayın.",0.0,0.0,#Galatasaray #GS #CimBom,114.0,0.0,0.0
365,2026-07-06,imjustagalafan,"Sizin Allah'ınız yok mu, bırakın Galatasaray'ıma gideyim demese, tarihimizde hiç Haziran ayında transfer bitirmemiş olacaktık.",4.0,0.0,#Galatasaray #GS #CimBom,89.0,0.0,0.0
366,2026-06-06,clgcimbomlu1905,"#Galatasaray, U23 kontenjanı için belirlediği iki forvet üzerinde yoğunlaştı. Her iki oyuncu için de satın alma opsiyonlu kiralama teklifini iletti. Yönetimin hedefi, 12 gün içinde 9 numarayı İstanbul'a getirerek süreci sonuçlandırmak.",1.0,0.0,#Galatasaray #GS #CimBom,34.0,0.0,0.0
367,2026-06-05,ContextOfGALA,Günaydın CimBom Ailesi. #GalataSaray #UCL,151.0,0.0,#Galatasaray #GS #CimBom,1600.0,0.0,1.0
368,2026-07-08,DoctorCibomm,"12 senedir tek başarısı olmayan bizim yarımız olan Fenerbahçe, 50m euro bonservis 10m euro maaşla Greenwood'u bitirmiş. Bizim başkan İcardi ile devam edip para harcamamaya çalışıyor. #HainsinDursunÖzbek",1800.0,244.0,#Galatasaray #GS #CimBom,168800.0,119.0,0.0
369,2026-07-08,OfGalatasaray,Lukas'ın hesabına ne oldu ki? #HainsinDursunÖzbek,62.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
370,2026-05-12,fenermarkajorg,"Levent Tüzemen: Jhon Duran'ın Galatasaray'a transferi olmaz, Mason Greenwood'un Fenerbahçe'ye transferi olmasından daha fazla ses getirir.",43.0,0.0,#Galatasaray #GS #CimBom,8800.0,0.0,1.0
371,2026-06-12,erdemfb52,"Parasını biz ödeyelim, Cimbom için oynasın. Verdiği zararla bize harcadığımızdan fazlasını kazandırır.",94.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
372,2026-07-03,multaimedal,Gala her yerde. #Galatasaray #UltrAslan #CimBom,1.0,0.0,#Galatasaray #GS #CimBom,594.0,0.0,0.0
373,2026-07-08,sinyorfbsk,"Otoritenin Galatasaray'ın kasa kolaylığına ihtiyacı yok, kulübün ön parası var. Hem sen mühürcemsin, Galatasaray'ın içini biliyorsun, hayırdır? Olmasın. Muhtaç kalmaktan daha iyi değil mi.",57.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
374,2026-07-06,gggalatasaray,Kulübün içinden geçiyorlar; yani kısacası bu yönetim bu kafayla ekimi görmez.,125.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
375,2026-07-03,samiyengundem,Süper Lig'den birçok kulüp Ahmed Kutucu ile ilgileniyor. Ahmed Kutucu için henüz bir karar verilmedi. (Ertan Süzgün),164.0,3.0,#Galatasaray #GS #CimBom,17800.0,5.0,0.0
376,2026-07-03,_denizcimbom,Yerli oyuncunun değerli olduğu şu dönemde 6m€ aşağıya vermeyin ya da takasta kullanın.,63.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
377,2026-07-05,Atadogerkal,Greenwood iptal olup Cimbom'un transfer yapması lazım.,300.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
378,2026-07-06,_samiyenhaber,"Dursun Özbek, yarın Kemerburgaz Tesisleri'nde basın mensuplarına gündemle alakalı açıklamalarda bulunacak.",118000.0,291.0,#Galatasaray #GS #CimBom,1000000.0,682.0,1.0
379,2026-07-06,_denizcimbom,"Bu kulübün sözcüsü falan yok mu, her gün yalan yanlış haberler çıkıyor kimseden çıt çıkmıyor.",15.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
380,2026-06-17,gsbizimcanimiz2,Şu adamın Galatasaray'da iş yapmama ihtimali yok.,68.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
381,2026-07-04,GSStore,"Karşınızda, 2026/2027 Galatasaray iç saha, deplasman ve alternatif formaları.",4800.0,326.0,#Galatasaray #GS #CimBom,187800.0,321.0,0.0
382,2026-07-04,CimBomBala,Bu beceriksiz Puma Türkiye'den kurtulun artık nedir yahu!,94.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
383,2026-07-06,HGuelkan,"Lütfen, Galatasaraylıyım diye geçenin basınına fazla gönül vermeyin. Morsiller bozulur. Onlarla derbi haber yapmaktan ziyade para kazanmak; oku, geç.",39.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
384,2026-07-05,Bilgehan_Cimbom,"Bu ligde limitler, sınırlar bi Gs'ye gelince mi var? Herkes çatır çatır para harcıyor, en fazla gelirlere sahip olan Gs transferde temkinli mi yaklaşıyor? Tepeden birileri frene mi bastı yoksa siyasilere boyun mu eğdiniz? Galatasaray taraftarının bedduasını alırsın son Dursun.",356.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,1.0
385,2026-07-07,forzacimbom,"Inter, Nottingham Forest ve Galatasaray, Curtis Jones ile ilgileniyor. (Ian Doyle)",864.0,0.0,#Galatasaray #GS #CimBom,227800.0,0.0,0.0
386,2026-07-07,yerlitas_muhsin,"Alması son muhtemel takım, bizim çapsızların yönettiği takım. #dursunozbekistifa #yönetimistifa",63.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
387,2026-07-04,hgrck427,"Buna benzer çok yazdım. Siz uyumaya devam edin yönetimi. Sizden ve hocanızdan olmadı, olmayacakta. Veteran derdine düşün, anlık transferlere düşün, pahalı oyuncuları kovalayın. Unutmadık Nhaga'yı da kimin bulduğunu; Trabzon yine alacağını almış piyasa değeri 4.",39.0,1.0,#Galatasaray #GS #CimBom,2800.0,15.0,0.0
388,2026-07-04,CimBomScope,GS yönetimi alt kadroda büyük değişikliğe gitmeli.,35.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
389,2026-07-03,hgrck427,"Şahsım olarak yönetimini eleştiririm, amacım net: plansız, tepkisel transfer ve zayıf altyapı yüzünden Avrupa'da geride kalıyoruz.",0.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
390,2026-07-03,CimBomScope,Buna doğru gidiyoruz inşallah ama altyapı idaresi çok başarılı değil; çok sağlam bir spor bilimciyle sohbet ettiğim için biliyorum.,2.0,0.0,#Galatasaray #GS #CimBom,0.0,0.0,0.0
391,2026-07-07,wearegal,İyi Geceler ŞAMPİYON. #Galatasaray Ailesi. #DOMİN4SYON #WeAreGala #Hedef27,108.0,12.0,#ŞampiyonGalatasaray #UltrAslan,1000.0,7.0,0.0
392,2026-07-10,ugur14official,GALATASARAY YÖNETİMİ UYUMASIN! Kimse konuşmuyor ama dün Türk futbol tarihinin en büyük fikstür hilesi yapıldı. Neden kimsenin sesi çıkmıyor anlamış değilim. Fenerbahçe dün çektiği fikstüre göre neredeyse 5 ay boyunca sadece 1 kere İstanbul dışına çıkacak. 5 ay sonra gidecekleri.,1000.0,287.0,#ŞampiyonGalatasaray #UltrAslan,328000.0,596.0,0.0
393,2026-07-10,Selimbey2Turk,"Ya kardeşim bırakın, bize ne? Nerede oynarsan değil maçları kazanırsan şampiyon oluyoruz. Bu ruh hastaları sizi de bozdu ha.",0.0,0.0,#ŞampiyonGalatasaray #UltrAslan,5.0,0.0,0.0
394,2026-07-10,gazetedamga,Büyükçekmece Şampiyonlar Anıtı'nda Galatasaray bayrağı göndere çekildi.,56.0,0.0,#ŞampiyonGalatasaray #UltrAslan,0.0,0.0,0.0
395,2026-07-10,SebahattinReis,"Yeni sezon fikstürü bugün çekildi. Önümüzdeki sezon nelerle ve kimlerle mücadele edeceğimizin ilk sinyallerini bugün gördük. Başarısızlıklarına bahane üretme konusunda son derece başarılı olan camianın, uzun süredir sezonun ilk yarılarında Kadıköy'de Galatasaray'la...",8000.0,1000.0,#ŞampiyonGalatasaray #UltrAslan,289000.0,1000.0,0.0
